num_dossier,nom_site,date_creasite,adresse,quartier,secteur,commune,ev_tabac,ev_proprietaire,nb_acces,ev_fermable,ev_typologie,nb_arbres,acces_pmr
MNTP_001203,Abords Avenue du Maréchal Leclerc,20151019.0,Avenue du Maréchal Leclerc,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,20.0,Non
MNTP_001268,Ilots Richter,20190901.0,Rue Vendémiaire,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,3. Acc. de bât. et équipements publics,0.0,Oui
MNTP_000680,Ilot Rue Jacques Bounin - Avenue de Toulouse,19930225.0,Rue Jacques Bounin - Avenue de Toulouse,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_001061,Abords Collège Marcel Pagnol,19970101.0,Rue Topaze - Allée Aristide Briand,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,34.0,Non
MNTP_001184,Abords Boulevard Jacques Fabre de Morlhon - Est,20141121.0,Boulevard Jacques Fabre de Morlhon,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000550,Abords Boulevard Jacques Fabre de Morlhon - Ouest,19900101.0,Boulevard Jacques Fabre de Morlhon,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,149.0,Non
MNTP_000014,Parc Rimbaud,18800101.0,Avenue Saint-André de Novigens,Centre,Verdanson,Montpellier,Non,Commune,3.0,Oui,1. Parcs et squares,145.0,Oui
MNTP_000557,Abords Rue Samuel Morse,19910201.0,Rue Samuel Morse,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,2.0,Non
MNTP_000865,Ruisseau Rieucoulon,19981231.0,Rue Brillat-Savarin,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,9. Espaces de nature,0.0,Non
MNTP_000296,Ilots Avenue de Maurin,19890101.0,Avenue de Maurin,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_001271,Abords École primaire Benoîte Groult,20190901.0,Rue de Puech Villa,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,0.0,Non
MNTP_000175,Crèche Louise Guiraud,19910901.0,Rue de Tipasa,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_001077,Rue Sainte Barbe,20080519.0,Rue Sainte Barbe,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,13.0,Non
MNTP_000468,Ilots Rue de la Spirale,19900101.0,Rue de la Spirale,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000205,Ilots Rue Henri Dunant,19920130.0,Rue Henri Dunant,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,8.0,Non
MNTP_000054,Square et Parvis Hildevert,19840101.0,Rue Frédéric Fabrèges,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,21.0,Oui
MNTP_000403,École maternelle Jean Cocteau,19000101.0,16 Rue de la Bandido,Sud,Prés d'Arènes,Montpellier,Non,Commune,2.0,Oui,6. Espaces verts écoles et crèches,12.0,Oui
MNTP_000704,Abords trésorerie générale,19750101.0,Boulevard d'Antigone,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,2.0,Non
MNTP_001095,Abord Boulevard de la Perruque,20070601.0,Boulevard de la Perruque,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001073,Crèche La Petite Sirène,20070611.0,Avenue de Fès,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,4.0,Oui
MNTP_001226,Abords Églises de la Margelle,19600101.0,Avenue du Biterrois,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,2.0,Non,3. Acc. de bât. et équipements publics,0.0,Oui
MNTP_000407,École maternelle Aliénor d'Aquitaine,20230901.0,Avenue de Villeneuve-Angoulème,Sud,Croix d'Argent,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,9.0,Oui
MNTP_001188,Rue Ferdinand Barre,20141208.0,Rue Ferdinand Barre,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_001242,Délaissé domaine de Lavalette,20170307.0,Rue Jean-François Breton,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000282,Rond-point de la Martelle,19890101.0,Rue Viollet le Duc,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,5.0,Non
MNTP_000355,Abords parking Médiathèque Garcia Lorca,19700101.0,Avenue de Palavas,Sud,Prés d'Arènes,Montpellier,Non,3M,2.0,Oui,3. Acc. de bât. et équipements publics,16.0,Oui
MNTP_000292,Abords et Rond-point de Saporta,19870101.0,Rond-Point de Saporta,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,16.0,Non
MNTP_000926,Abords ACM Métairie de Saysset,20010101.0,Rue Noël et André Aversenq - Rue Roger de Mirepoix,Sud,Prés d'Arènes,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_000129,Rond-point Tournezy,19890101.0,Rue de Montels-Église,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,26.0,Non
MNTP_000029,Square de la Tour des Pins,18860129.0,12 Boulevard Henri IV,Centre,Écusson,Montpellier,Non,Commune,3.0,Oui,1. Parcs et squares,17.0,Oui
MNTP_000792,Parc du Mas Vanneau,17500101.0,Avenue du Professeur Louis Ravas,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,14.0,En partie
MNTP_000883,Ilot Rue Paul Rimbaud,19990915.0,Rue Paul Rimbaud,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000187,Ilot Rue des Fraisiers,19780101.0,Rue des Fraisiers,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001300,Jardinière Rue des Acconiers,20170101.0,Rue des Acconiers,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,4. Acc. d'habitations,0.0,Non
MNTP_001336,Abords Chemin de Moularès,19000101.0,Chemin de Moularès,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000299,Abords Maison Pour Tous Boris Vian,19000101.0,Rue de l'Améthyste,Sud,Prés d'Arènes,Montpellier,Non,Commune,3.0,Oui,3. Acc. de bât. et équipements publics,8.0,Non
MNTP_001151,Berges de la Mosson - Aval,20131212.0,Rue de Bionne,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,9. Espaces de nature,0.0,Non
MNTP_001141,Rond-point du Château d'O,20141215.0,Avenue des Moulins,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000476,Espace des Pertuisanes,19890101.0,Avenue Henri Frenay,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,3. Acc. de bât. et équipements publics,12.0,Oui
MNTP_000397,Abords Rue de l'Origan,19900101.0,Rue de l'Origan,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,13.0,Non
MNTP_001054,Tram Ligne 1 - Abords Avenue Saint-Charles,20001006.0,Avenue Saint-Charles,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001053,Tram Ligne 1 - Abords Allée de la Citadelle,20001006.0,Allée de la Citadelle,Centre,Antigone,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001262,Colline de Las Rebes,19920727.0,Rue des Eucalyptus,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,1. Parcs et squares,0.0,Non
MNTP_000992,Abords Rue de Valencia,20040823.0,Rue de Valencia,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000230,Abords Avenue de l'Europe,19880101.0,Avenue de l'Europe,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001341,Tram Ligne 2 - Abords Rue de la Fontaine du Pila Saint-Gély,20070601.0,Rue de la Fontaine du Pila Saint-Gély,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001339,Tram Ligne 2 - Abords La Joia,20070601.0,Rue Beau Séjour,Centre,Verdanson,Montpellier,Non,SA3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001337,Tram Ligne 2 - Abords Viaduc Alphonse Loubat,20070601.0,Viaduc Alphonse Loubat,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000091,Rond-point Jules Ventre,19850101.0,Rond-Point Jules Ventre,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,5.0,Non
MNTP_000158,École maternelle Pablo Picasso,19920130.0,Avenue Guilhem de Poitiers,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,3.0,Non,6. Espaces verts écoles et crèches,15.0,Oui
MNTP_001058,Tram Ligne 1 - Abords Place Marcel Godechot,20001006.0,Place Marcel Godechot,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000867,Place Jacques Brel,19990606.0,Place Jacques Brel,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,22.0,Non
MNTP_000681,Abords Rue des Fourbisseurs,19930201.0,Rue des Fourbisseurs,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000177,Ilot Rue Boussinesq,19670101.0,Rue Boussinesq,Centre,Peyrou,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001086,Abords Rue Michel de l'Hospital,20050501.0,Rue Michel de l'Hospital,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000830,Place Gaby Morlay,19961211.0,Place Gaby Morlay,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000353,École élémentaire Simon Bolivar,19700101.0,Avenue de Barcelone,Nord-Ouest,Mosson,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,4.0,Oui
MNTP_001331,Abords Pont Bertrand Garipuy,20070601.0,Pont Bertrand Garipuy,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,20.0,Non
MNTP_000079,Jardin de la Canourgue,16500101.0,Rue Sainte-Croix,Centre,Écusson,Montpellier,Non,3M,0.0,Non,1. Parcs et squares,18.0,Oui
MNTP_001042,Tram Ligne 1 - Abords Avenue de Barcelone,20001006.0,Avenue de Barcelone,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000544,Abords Allée de la Pinède,19600101.0,Allée de la Pinède,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,48.0,Non
MNTP_000481,École élémentaire Jules Ferry,19700101.0,Rue Antoine-Laurent Jussieu,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,9.0,Oui
MNTP_000047,Square François Dezeuze,19600101.0,Rue François Dezeuze,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,15.0,Oui
MNTP_000626,Parc la Carriera,19920215.0,Rue Louis Pergaud,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,7.0,Non,1. Parcs et squares,0.0,Oui
MNTP_000536,Parc Rachel,17500101.0,Impasse Villehardouin,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,24.0,En partie
MNTP_001279,Parc Suzanne Babut,20220101.0,Rue Lakanal,Centre,Verdanson,Montpellier,Non,Autre,2.0,Oui,1. Parcs et squares,0.0,Oui
MNTP_000845,Abords Avenue du Mondial 98 - Ouest,19980331.0,Avenue du Mondial 98,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,216.0,Non
MNTP_000208,École élémentaire Docteur Calmette,19700101.0,Rue des Quatre Seigneurs,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,69.0,Oui
MNTP_000031,Mail Alain Bashung,19840101.0,Avenue du Maréchal Leclerc,Sud,Prés d'Arènes,Montpellier,Non,Commune,3.0,Oui,1. Parcs et squares,70.0,En partie
MNTP_000055,Ilot Les Clolus 1,19630101.0,Rue des Alpilles,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_000218,Ilot Rue de la Roqueturière,19880101.0,Rue de la Roqueturière,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000726,Abords Chemin de Poutingon,19931115.0,Chemin de Poutingon,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,35.0,Non
MNTP_000984,Abords piste cyclable Avenue du Professeur Louis Ravas,20040301.0,Avenue du Professeur Louis Ravas,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000246,Ilot Jaufre Rudel,19720101.0,Rue Jaufre Rudel,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000946,Ilot Rue de la Brigantine,20011025.0,Rue de la Brigantine,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,4. Acc. d'habitations,3.0,Non
MNTP_000662,Abords Lotissement du Mas Prunet,19930101.0,Rue Norbert Casteret,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,2.0,Non
MNTP_000077,Espace Mosson,18991231.0,Avenue de Heidelberg,Nord-Ouest,Mosson,Montpellier,Non,Commune,3.0,Non,9. Espaces de nature,0.0,Oui
MNTP_000293,Crèche Blanche Neige,19880101.0,Parc Tastavin,Sud,Croix d'Argent,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,8.0,Oui
MNTP_001101,Abords Rue du Faubourg de Nîmes,20070601.0,Rue du Faubourg de Nîmes,Centre,Écusson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,10.0,Non
MNTP_000484,École maternelle Luis de Camoens,19700101.0,Rue des Tourterelles,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,3.0,Non,6. Espaces verts écoles et crèches,27.0,Oui
MNTP_000608,Ilot Rue Mion Saint-Michel - Angle Rue Jean Vachet,19920201.0,Rue Mion Saint-Michel - Rue Jean Vachet,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,4.0,Non
MNTP_001143,Abords Rond-point de la Citoyenneté,20141222.0,Rond-Point de la Citoyenneté,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000229,Abords Avenue Raimbaud d'Orange,19920130.0,Avenue Raimbaud d'Orange,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,21.0,Non
MNTP_001051,Tram Ligne 1 - Abords Avenue Chancel,20001006.0,Avenue Chancel,Centre,Verdanson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000283,Ilot Avenue Saint-Clément,19860101.0,Avenue Saint-Clément,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_000528,Abords Avenue Président Pierre Mendès France - Est,19921201.0,Avenue Président Pierre Mendès France,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000457,Square Charles Flahaut,18500101.0,Rue Ferdinand Fabre,Centre,Verdanson,Montpellier,Oui,Commune,1.0,Oui,1. Parcs et squares,0.0,Oui
MNTP_000345,École maternelle Copernic,19700101.0,Allée des Hauts de Montpellier,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_001040,Tram Ligne 1 - Abords Avenue de Gimel,20001006.0,Avenue de Gimel,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000860,Abords Place du Nombre d'Or,19990226.0,Place du Nombre d'Or,Centre,Antigone,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,10.0,Oui
MNTP_000380,Abords Avenue Maurice Planès,19880901.0,Avenue Maurice Planès,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,22.0,Non
MNTP_000426,Abords Avenue Guilhem de Poitiers - côté Square Carriera,19920423.0,Avenue Guilhem de Poitiers,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,14.0,Non
MNTP_000560,Abords Avenue Henri Becquerel,19910301.0,Avenue Henri Becquerel,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,10.0,Non
MNTP_000202,Abords Avenue de la Pompignane - Nord,19850101.0,Avenue de la Pompignane,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,8.0,Non
MNTP_000936,Abords ACM Lemasson,20010101.0,Boulevard Pédro de Luna,Sud,Croix d'Argent,Montpellier,Non,Commune,0.0,Non,4. Acc. d'habitations,169.0,Non
MNTP_000782,Domaine de la Pompignane,19960801.0,Rue de Salaison,Est,Port Marianne,Montpellier,Non,SA3M,1.0,Non,1. Parcs et squares,99.0,Oui
MNTP_001088,Abords Avenue Émile Diacon,20081204.0,Avenue Émile Diacon,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000127,Abords Rue Foch,19000101.0,Rue Foch,Centre,Écusson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,7.0,Non
MNTP_001080,Abords Avenue de Villeneuve-Angoulème - Ouest,20070601.0,Avenue de Villeneuve-Angoulème,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000147,École élémentaire Heidelberg,20230901.0,Rue Charles Bonaparte,Nord-Ouest,Mosson,Montpellier,Non,Commune,4.0,Non,6. Espaces verts écoles et crèches,26.0,Oui
MNTP_001096,Ilots Place Rondelet,20070601.0,Place Rondelet,Centre,Peyrou,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,4.0,Non
MNTP_000535,École élémentaire Lamartine,19700101.0,Rue de la Valfère,Centre,Écusson,Montpellier,Non,Commune,0.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000411,École maternelle Marcel Pagnol,19700101.0,305 Rue Georges Brassens,Sud,Croix d'Argent,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,27.0,Oui
MNTP_001030,Berges du Lez - Painlevé,20060101.0,Passerelle du Moulin de l'Evêque,Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,9. Espaces de nature,0.0,Non
MNTP_000485,École élémentaire Eugène Pottier - Jean Sibellus,20230901.0,Rue de la Jalade,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,3.0,Non,6. Espaces verts écoles et crèches,34.0,Oui
MNTP_001210,Abords Rue Karl Liebknecht,20160401.0,Rue Karl Liebknecht,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,17.0,Non
MNTP_001256,Abords Rue de la Croix de Lavit,19000101.0,Rue de la Croix de Lavit,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000060,Abords parking Clémentville,19780101.0,Rue de Clémentville,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,12.0,En partie
MNTP_001251,Abords Médiathèque Garcia Lorca,19700101.0,Avenue de Palavas,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,20.0,Non
MNTP_001286,Abords Rue Le Titien,20141126.0,Rue Le Titien,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001257,Abords Rue Isabelle Eberhardt,20180525.0,Rue Isabelle Eberhardt,Centre,Peyrou,Montpellier,Non,SA3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000037,Abords Cité universitaire Colombière,19500101.0,Route de Ganges,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,14.0,Non
MNTP_000794,Jardin des Amandiers,19970315.0,Rue des Bouisses,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,34.0,Oui
MNTP_001231,Abords Rue Amy Mollisson,20160617.0,Rue Amy Mollisson,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000428,Crèche Les Chats Bottés,19920131.0,Rue Jeanne de Charrin,Nord-Ouest,Mosson,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,2.0,Oui
MNTP_000255,Crèche Galinéta,19820101.0,Rue des Avant-Monts,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,16.0,Oui
MNTP_000281,Place des Lilas,19890201.0,Rue des Pétunias,Nord-Ouest,Cévennes,Montpellier,Non,Privé,1.0,Non,2. Acc. de voiries,3.0,Non
MNTP_000285,Square des Renoncules,19690101.0,Rue des Renoncules,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,10. Bassins de rétention,0.0,Non
MNTP_001182,Square Vinci-Einstein,20141014.0,Avenue Albert Einstein,Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,0.0,Non
MNTP_000184,Maison de quartier Prévert,19880101.0,Rue des Sureaux,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000216,Halte garderie de l'Aiguelongue Pitchot Nanet,19700101.0,Rue des Tourterelles,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000217,Place Edmond Rostand,19880101.0,Rue de Montasinos,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,1.0,Non
MNTP_000538,Parc de l'Aiguelongue,19600101.0,Avenue du Major Flandre,Nord-Ouest,Hôpitaux - Facultés,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,0.0,Non
MNTP_000172,École élémentaire Franklin Roosevelt,19700101.0,Rue d'Oxford,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,2.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000347,Abords Avenue de Heidelberg,19700101.0,Avenue de Heidelberg,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,55.0,Non
MNTP_001238,Abords Rue d'Uppsala,20160801.0,Rue d'Uppsala,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_001035,Crèche Robin des Bois,20051031.0,Boulevard Pénélope,Est,Port Marianne,Montpellier,Non,Commune,0.0,Non,6. Espaces verts écoles et crèches,4.0,Non
MNTP_000125,Rond-point du Mas Nouguier et ses abords,19850101.0,Rue du Mas Nouguier,Sud,Croix d'Argent,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000146,École maternelle Pablo Néruda,19700101.0,Rue de Salamanque,Nord-Ouest,Mosson,Montpellier,Non,Commune,5.0,Non,6. Espaces verts écoles et crèches,16.0,Oui
MNTP_000261,Square Jouanique,19820101.0,Impasse Auguste Mourgues,Nord-Ouest,Cévennes,Montpellier,Non,Commune,2.0,Oui,1. Parcs et squares,44.0,En partie
MNTP_001172,Abords Avenue de la Liberté - Carrefour des Alizés,20140903.0,Avenue de la Liberté - Carrefour des Alizés,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,6.0,Non
MNTP_001345,ZAE Garosud - Rue de Montels-Église,19930101.0,Rue de Montels-Église,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000030,Parc Saint-Martin,19790101.0,Rue Jean Vachet,Sud,Prés d'Arènes,Montpellier,Non,Commune,6.0,Oui,1. Parcs et squares,0.0,Oui
MNTP_000827,Ilot Louisville - Heidelberg,19850101.0,Avenue de Louisville,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000074,Square des Terres Blanches,19630101.0,Rue Joseph Roumanille,Nord-Ouest,Cévennes,Montpellier,Non,Commune,0.0,Non,1. Parcs et squares,36.0,Non
MNTP_000160,Ilot Avenue de Palavas - Pont Trinquat - Frédéric Bazille,19870101.0,Avenue de Palavas - Avenue du Pont Trinquat - Rue Frédéric Bazille,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,9.0,Non
MNTP_000223,Square Rue des Scarabées,19600101.0,Rue des Scarabées,Centre,Verdanson,Montpellier,Non,Commune,1.0,Non,1. Parcs et squares,0.0,Non
MNTP_000478,École maternelle Goethe,19650101.0,Rue des Coronilles,Nord-Ouest,Cévennes,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,4.0,Oui
MNTP_000343,École maternelle Vincent Van Gogh,19700101.0,Rue d'Oxford,Nord-Ouest,Les Hauts de Massane,Montpellier,Non,Commune,1.0,Non,6. Espaces verts écoles et crèches,0.0,Oui
MNTP_000799,Abord Boulevard d'Orient,19950615.0,Boulevard d'Orient,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,0.0,Non
MNTP_000592,Abords Rue André-Marie Ampère,19911001.0,Rue André-Marie Ampère,Nord-Ouest,Cévennes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,3.0,Non
MNTP_001223,Abords parking TAM,20160518.0,Place Schuman,Nord-Ouest,Mosson,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,35.0,Non
MNTP_000396,Abords Rue des Campanules,19900101.0,Rue des Campanules,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,4.0,Non
MNTP_000980,Abords Rue de Salaison,20040216.0,Rue de Salaison,Est,Port Marianne,Montpellier,Non,3M,0.0,Non,2. Acc. de voiries,44.0,Non
MNTP_000846,Abords Rue Edmond Halley - Rue Nicolas Copernic,19980203.0,Rue Edmond Halley - Rue Nicolas Copernic,Sud,Prés d'Arènes,Montpellier,Non,3M,0.0,Non,4. Acc. d'habitations,13.0,Non
